0,1491.0245184898376
1,645.783935546875
2,557.9031836986542
3,653.4619452953339
4,914.1282711029053
5,812.8887031078339
6,650.6002659797668
7,890.5944318771362
8,710.4346747398376
9,674.0809791088104
10,677.7778308391571
11,705.1915988922119
12,913.2810649871826
13,1283.3368904590607
14,1332.1882569789886
15,1191.3083381652832
16,1389.2153687477112
17,1396.8325021266937
18,1285.619573354721
19,1308.219037771225
