0,0.13133585318708077
1,0.09306968487082766
2,0.09066156040017422
3,0.087262391542586
4,0.08506242368513575
5,0.0829948525911627
6,0.08056476660287724
7,0.07851984009791452
8,0.078958563058852
9,0.07774876484360832
