0,0.35154772437103005
1,0.45358018870423444
2,0.5616785246952496
3,0.6898710538723571
4,0.746057183422423
5,0.7853462844549456
6,0.8093634278267228
7,0.8178377683949545
8,0.8284590037136909
9,0.8301608912858058
